hour, t(sec), |V|1 (volts), |V|2 (volts), |V|3 (volts), |V|4 (volts), |I|1 (amps), |I|2 (amps), |I|3 (amps), |I|4 (amps)
0, 0.00000, 261.726, 261.767, 264.284, 0, 170.622, 170.649, 172.29, 2.48049
0, 0.00000, 261.936, 261.962, 264.491, 0, 169.287, 169.304, 170.938, 2.46265
0, 0.00000, 262.145, 262.157, 264.697, 0, 168.144, 168.153, 169.781, 2.44748
0, 0.00000, 262.352, 262.35, 264.901, 0, 167.203, 167.202, 168.828, 2.43507
0, 0.00000, 262.558, 262.542, 265.104, 0, 166.466, 166.456, 168.08, 2.42548
0, 0.00000, 262.764, 262.734, 265.306, 0, 165.935, 165.917, 167.541, 2.41876
0, 0.00000, 262.968, 262.923, 265.506, 0, 165.617, 165.589, 167.215, 2.41498
0, 0.00000, 263.17, 263.111, 265.704, 0, 165.511, 165.474, 167.104, 2.41415
0, 0.00000, 263.373, 263.3, 265.903, 0, 165.619, 165.573, 167.209, 2.41631
0, 0.00000, 263.575, 263.487, 266.1, 0, 165.943, 165.888, 167.533, 2.42148
0, 0.00000, 263.775, 263.672, 266.294, 0, 166.481, 166.416, 168.071, 2.42963
0, 0.00000, 263.973, 263.855, 266.488, 0, 167.231, 167.156, 168.824, 2.44072
0, 0.00000, 264.171, 264.039, 266.68, 0, 168.195, 168.111, 169.793, 2.4548
0, 0.00000, 264.367, 264.22, 266.871, 0, 169.366, 169.273, 170.97, 2.47175
0, 0.00000, 264.562, 264.401, 267.06, 0, 170.744, 170.64, 172.356, 2.49157
0, 0.00000, 264.757, 264.58, 267.248, 0, 172.323, 172.209, 173.945, 2.51416
0, 0.00000, 264.949, 264.758, 267.434, 0, 174.098, 173.973, 175.731, 2.53944
0, 0.00000, 265.141, 264.935, 267.62, 0, 176.066, 175.93, 177.712, 2.56737
0, 0.00000, 265.331, 265.111, 267.803, 0, 178.22, 178.072, 179.88, 2.59784
0, 0.00000, 265.521, 265.285, 267.985, 0, 180.554, 180.394, 182.23, 2.63074
0, 0.00000, 265.709, 265.459, 268.166, 0, 183.063, 182.892, 184.757, 2.66601
0, 0.00000, 265.895, 265.631, 268.345, 0, 185.74, 185.556, 187.452, 2.70351
0, 0.00000, 266.081, 265.802, 268.523, 0, 188.577, 188.379, 190.308, 2.74312
0, 0.00000, 266.265, 265.971, 268.699, 0, 191.571, 191.36, 193.323, 2.7848
0, 0.00000, 266.448, 266.14, 268.874, 0, 194.713, 194.488, 196.486, 2.8284
0, 0.00000, 266.629, 266.307, 269.047, 0, 197.998, 197.759, 199.794, 2.87384
0, 0.00000, 266.81, 266.472, 269.219, 0, 201.417, 201.163, 203.236, 2.92096
0, 0.00000, 266.989, 266.637, 269.389, 0, 204.966, 204.696, 206.809, 2.96969
0, 0.00000, 267.166, 266.8, 269.558, 0, 208.64, 208.355, 210.509, 3.01997
0, 0.00000, 267.342, 266.962, 269.725, 0, 212.433, 212.131, 214.326, 3.07165
0, 0.00000, 267.517, 267.123, 269.89, 0, 216.336, 216.018, 218.256, 3.12464
0, 0.00000, 267.691, 267.282, 270.054, 0, 220.345, 220.009, 222.291, 3.17884
0, 0.00000, 218.663, 219.503, 220.503, 0, 884.063, 887.471, 891.513, 10.0728
0, 0.00000, 218.94, 219.786, 220.791, 0, 880.33, 883.731, 887.771, 10.0542
0, 0.00000, 219.223, 220.074, 221.081, 0, 876.548, 879.954, 883.981, 10.0406
0, 0.00000, 219.506, 220.362, 221.371, 0, 872.763, 876.168, 880.181, 10.0177
0, 0.00000, 219.789, 220.649, 221.661, 0, 868.97, 872.374, 876.374, 9.99567
0, 0.00000, 220.074, 220.936, 221.951, 0, 865.177, 868.569, 872.558, 9.96428
0, 0.00000, 220.359, 221.222, 222.241, 0, 861.379, 864.756, 868.737, 9.93006
0, 0.00000, 220.644, 221.508, 222.53, 0, 857.574, 860.936, 864.908, 9.89647
0, 0.00000, 220.928, 221.794, 222.82, 0, 853.764, 857.11, 861.074, 9.86281
0, 0.00000, 221.215, 222.082, 223.111, 0, 849.911, 853.242, 857.197, 9.82878
0, 0.00000, 221.499, 222.367, 223.4, 0, 846.091, 849.406, 853.353, 9.79498
0, 0.00000, 221.785, 222.654, 223.691, 0, 842.23, 845.529, 849.468, 9.76084
0, 0.00000, 222.071, 222.94, 223.981, 0, 838.366, 841.649, 845.58, 9.72663
0, 0.00000, 222.359, 223.229, 224.274, 0, 834.464, 837.731, 841.653, 9.69207
0, 0.00000, 222.643, 223.514, 224.563, 0, 830.595, 833.847, 837.76, 9.65776
0, 0.00000, 222.929, 223.801, 224.854, 0, 826.69, 829.926, 833.831, 9.62313
0, 0.00000, 223.217, 224.09, 225.147, 0, 822.751, 825.97, 829.866, 9.58816
0, 0.00000, 223.502, 224.376, 225.437, 0, 818.846, 822.049, 825.937, 9.55343
0, 0.00000, 223.789, 224.663, 225.729, 0, 814.908, 818.094, 821.974, 9.51841
0, 0.00000, 224.077, 224.952, 226.022, 0, 810.937, 814.107, 817.978, 9.48308
0, 0.00000, 224.364, 225.24, 226.314, 0, 806.97, 810.123, 813.985, 9.44771
0, 0.00000, 224.649, 225.526, 226.605, 0, 803.006, 806.142, 809.996, 9.41234
0, 0.00000, 224.934, 225.812, 226.895, 0, 799.045, 802.165, 806.01, 9.37696
0, 0.00000, 225.223, 226.101, 227.188, 0, 795.024, 798.126, 801.963, 9.34103
0, 0.00000, 225.508, 226.387, 227.478, 0, 791.041, 794.126, 797.954, 9.30534
0, 0.00000, 225.796, 226.676, 227.772, 0, 786.999, 790.067, 793.887, 9.26914
0, 0.00000, 226.081, 226.961, 228.062, 0, 782.997, 786.048, 789.859, 9.23319
0, 0.00000, 226.369, 227.25, 228.355, 0, 778.939, 781.972, 785.774, 9.19675
0, 0.00000, 226.656, 227.537, 228.647, 0, 774.889, 777.905, 781.699, 9.1603
0, 0.00000, 226.943, 227.825, 228.939, 0, 770.818, 773.816, 777.601, 9.12361
0, 0.00000, 227.229, 228.111, 229.23, 0, 766.757, 769.738, 773.514, 9.08695
0, 0.00000, 227.515, 228.398, 229.522, 0, 762.677, 765.639, 769.407, 9.05007
0, 0.00000, 227.802, 228.686, 229.814, 0, 758.578, 761.522, 765.281, 9.01296
0, 0.00000, 228.089, 228.973, 230.107, 0, 754.461, 757.387, 761.137, 8.97563
0, 0.00000, 228.377, 229.261, 230.4, 0, 750.329, 753.237, 756.978, 8.9381
0, 0.00000, 228.662, 229.547, 230.691, 0, 746.211, 749.1, 752.832, 8.90061
0, 0.00000, 228.948, 229.834, 230.982, 0, 742.078, 744.949, 748.672, 8.86294
0, 0.00000, 229.236, 230.122, 231.276, 0, 737.904, 740.757, 744.471, 8.82485
0, 0.00000, 229.522, 230.408, 231.567, 0, 733.747, 736.581, 740.286, 8.7868
0, 0.00000, 229.808, 230.695, 231.859, 0, 729.579, 732.394, 736.09, 8.74859
0, 0.00000, 230.094, 230.981, 232.15, 0, 725.401, 728.197, 731.885, 8.71022
0, 0.00000, 230.382, 231.268, 232.443, 0, 721.188, 723.965, 727.643, 8.67146
0, 0.00000, 230.667, 231.554, 232.734, 0, 716.995, 719.752, 723.421, 8.63277
0, 0.00000, 230.953, 231.84, 233.026, 0, 712.768, 715.507, 719.167, 8.59373
0, 0.00000, 231.24, 232.127, 233.318, 0, 708.537, 711.256, 714.907, 8.55454
0, 0.00000, 231.525, 232.412, 233.609, 0, 704.303, 707.002, 710.643, 8.51523
0, 0.00000, 231.812, 232.699, 233.901, 0, 700.04, 702.719, 706.351, 8.47558
0, 0.00000, 232.098, 232.985, 234.193, 0, 695.775, 698.435, 702.058, 8.43581
0, 0.00000, 232.383, 233.27, 234.484, 0, 691.511, 694.151, 697.764, 8.39594
0, 0.00000, 232.669, 233.555, 234.775, 0, 687.222, 689.842, 693.446, 8.35577
0, 0.00000, 232.955, 233.842, 235.068, 0, 682.912, 685.512, 689.106, 8.31529
0, 0.00000, 233.241, 234.127, 235.359, 0, 678.605, 681.184, 684.769, 8.27477
0, 0.00000, 233.525, 234.411, 235.649, 0, 674.302, 676.862, 680.436, 8.23452
0, 0.00000, 233.81, 234.696, 235.94, 0, 669.981, 672.521, 676.086, 8.19397
0, 0.00000, 234.096, 234.982, 236.232, 0, 665.621, 668.14, 671.695, 8.15294
0, 0.00000, 234.38, 235.265, 236.521, 0, 661.292, 663.79, 667.336, 8.11206
0, 0.00000, 234.665, 235.55, 236.812, 0, 656.926, 659.404, 662.94, 8.07076
0, 0.00000, 234.95, 235.834, 237.103, 0, 652.549, 655.007, 658.532, 8.02921
0, 0.00000, 235.233, 236.117, 237.393, 0, 648.185, 650.621, 654.137, 7.98764
0, 0.00000, 235.518, 236.401, 237.683, 0, 643.789, 646.205, 649.71, 7.94568
0, 0.00000, 235.802, 236.685, 237.973, 0, 639.386, 641.781, 645.276, 7.90353
0, 0.00000, 236.085, 236.967, 238.263, 0, 634.978, 637.351, 640.837, 7.86136
0, 0.00000, 236.37, 237.251, 238.553, 0, 630.545, 632.896, 636.372, 7.81892
0, 0.00000, 236.652, 237.532, 238.842, 0, 626.131, 628.46, 631.926, 7.77649
0, 0.00000, 236.937, 237.816, 239.132, 0, 621.674, 623.981, 627.437, 7.73356
0, 0.00000, 237.219, 238.097, 239.421, 0, 617.239, 619.524, 622.97, 7.69065
0, 0.00000, 237.502, 238.379, 239.71, 0, 612.766, 615.028, 618.464, 7.64727
0, 0.00000, 237.785, 238.661, 239.999, 0, 608.297, 610.537, 613.962, 7.60375
0, 0.00000, 238.067, 238.941, 240.287, 0, 603.833, 606.051, 609.466, 7.56014
0, 0.00000, 238.349, 239.222, 240.576, 0, 599.339, 601.534, 604.938, 7.51609
0, 0.00000, 238.632, 239.503, 240.864, 0, 594.834, 597.007, 600.401, 7.47177
0, 0.00000, 238.913, 239.782, 241.151, 0, 590.34, 592.49, 595.872, 7.42624
0, 0.00000, 239.194, 240.062, 241.438, 0, 585.822, 587.948, 591.318, 7.37903
0, 0.00000, 239.476, 240.342, 241.724, 0, 581.299, 583.402, 586.759, 7.32971
0, 0.00000, 239.757, 240.621, 242.009, 0, 576.774, 578.853, 582.196, 7.27919
0, 0.00000, 240.038, 240.9, 242.295, 0, 572.231, 574.287, 577.615, 7.22944
0, 0.00000, 240.319, 241.178, 242.581, 0, 567.672, 569.703, 573.018, 7.17992
0, 0.00000, 240.598, 241.455, 242.866, 0, 563.116, 565.122, 568.425, 7.13078
0, 0.00000, 240.879, 241.731, 243.15, 0, 558.55, 560.526, 563.819, 7.07879
0, 0.00000, 241.159, 242.005, 243.434, 0, 553.974, 555.92, 559.203, 7.02624
0, 0.00000, 241.439, 242.28, 243.717, 0, 549.392, 551.307, 554.578, 6.97104
0, 0.00000, 241.718, 242.552, 243.998, 0, 544.805, 546.687, 549.946, 6.91335
0, 0.00000, 241.998, 242.824, 244.276, 0, 540.218, 542.065, 545.306, 6.84499
0, 0.00000, 242.278, 243.096, 244.553, 0, 535.615, 537.426, 540.647, 6.77127
0, 0.00000, 242.559, 243.368, 244.829, 0, 531.001, 532.775, 535.973, 6.69344
0, 0.00000, 242.839, 243.638, 245.104, 0, 526.391, 528.127, 531.303, 6.61629
0, 0.00000, 243.118, 243.908, 245.379, 0, 521.772, 523.47, 526.625, 6.53954
0, 0.00000, 243.398, 244.177, 245.654, 0, 517.133, 518.79, 521.929, 6.46524
0, 0.00000, 243.676, 244.44, 245.93, 0, 512.505, 514.114, 517.245, 6.39565
0, 0.00000, 243.955, 244.702, 246.206, 0, 507.861, 509.42, 512.549, 6.33022
0, 0.00000, 244.231, 244.963, 246.481, 0, 503.218, 504.728, 507.854, 6.26759
0, 0.00000, 244.506, 245.226, 246.757, 0, 498.547, 500.016, 503.137, 6.21148
0, 0.00000, 244.778, 245.489, 247.032, 0, 493.831, 495.275, 498.388, 6.16938
0, 0.00000, 245.046, 245.751, 247.307, 0, 489.16, 490.569, 493.675, 6.11763
0, 0.00000, 245.314, 246.014, 247.582, 0, 484.469, 485.852, 488.948, 6.07283
0, 0.00000, 245.579, 246.276, 247.856, 0, 479.778, 481.137, 484.224, 6.03019
0, 0.00000, 245.843, 246.537, 248.129, 0, 475.09, 476.428, 479.505, 5.99009
0, 0.00000, 246.108, 246.798, 248.402, 0, 470.385, 471.703, 474.768, 5.94941
0, 0.00000, 246.372, 247.059, 248.675, 0, 465.679, 466.976, 470.03, 5.90834
0, 0.00000, 246.636, 247.319, 248.947, 0, 460.964, 462.239, 465.281, 5.86678
0, 0.00000, 246.899, 247.579, 249.219, 0, 456.253, 457.506, 460.538, 5.82488
0, 0.00000, 247.161, 247.837, 249.49, 0, 451.549, 452.782, 455.801, 5.78265
0, 0.00000, 247.424, 248.096, 249.761, 0, 446.823, 448.034, 451.041, 5.73979
0, 0.00000, 247.685, 248.353, 250.031, 0, 442.111, 443.301, 446.295, 5.69667
0, 0.00000, 247.947, 248.61, 250.3, 0, 437.394, 438.562, 441.544, 5.6531
0, 0.00000, 248.207, 248.866, 250.569, 0, 432.676, 433.823, 436.791, 5.60912
0, 0.00000, 248.468, 249.123, 250.838, 0, 427.95, 429.076, 432.03, 5.56465
0, 0.00000, 248.728, 249.378, 251.106, 0, 423.23, 424.334, 427.275, 5.51984
0, 0.00000, 248.987, 249.632, 251.373, 0, 418.519, 419.601, 422.528, 5.4747
0, 0.00000, 249.246, 249.886, 251.64, 0, 413.801, 414.862, 417.774, 5.42908
0, 0.00000, 249.504, 250.139, 251.907, 0, 409.08, 410.119, 413.017, 5.38303
0, 0.00000, 249.762, 250.391, 252.172, 0, 404.369, 405.387, 408.27, 5.33668
0, 0.00000, 250.019, 250.643, 252.437, 0, 399.663, 400.659, 403.526, 5.28995
0, 0.00000, 250.276, 250.894, 252.702, 0, 394.956, 395.93, 398.782, 5.24281
0, 0.00000, 250.532, 251.145, 252.966, 0, 390.252, 391.204, 394.04, 5.19529
0, 0.00000, 250.788, 251.394, 253.229, 0, 385.555, 386.486, 389.305, 5.14744
0, 0.00000, 251.043, 251.643, 253.491, 0, 380.861, 381.77, 384.573, 5.09921
0, 0.00000, 251.298, 251.892, 253.753, 0, 376.173, 377.061, 379.847, 5.05064
0, 0.00000, 251.551, 252.139, 254.014, 0, 371.496, 372.363, 375.132, 5.00178
0, 0.00000, 251.805, 252.386, 254.275, 0, 366.826, 367.671, 370.423, 4.95258
0, 0.00000, 252.057, 252.632, 254.535, 0, 362.166, 362.99, 365.724, 4.90309
0, 0.00000, 252.31, 252.877, 254.794, 0, 357.514, 358.317, 361.032, 4.85328
0, 0.00000, 252.561, 253.121, 255.052, 0, 352.873, 353.655, 356.352, 4.8032
0, 0.00000, 252.812, 253.365, 255.31, 0, 348.241, 349.001, 351.68, 4.75282
0, 0.00000, 253.062, 253.608, 255.567, 0, 343.628, 344.368, 347.027, 4.70226
0, 0.00000, 253.312, 253.85, 255.823, 0, 339.025, 339.744, 342.384, 4.65141
0, 0.00000, 253.561, 254.091, 256.079, 0, 334.437, 335.135, 337.755, 4.60034
0, 0.00000, 253.81, 254.332, 256.333, 0, 329.866, 330.543, 333.144, 4.54909
0, 0.00000, 254.058, 254.571, 256.587, 0, 325.312, 325.969, 328.549, 4.49763
0, 0.00000, 254.305, 254.81, 256.84, 0, 320.783, 321.419, 323.979, 4.4461
0, 0.00000, 254.551, 255.048, 257.092, 0, 316.266, 316.883, 319.422, 4.39433
0, 0.00000, 254.797, 255.285, 257.344, 0, 311.777, 312.374, 314.892, 4.34252
0, 0.00000, 255.042, 255.521, 257.594, 0, 307.309, 307.885, 310.382, 4.29058
0, 0.00000, 255.287, 255.757, 257.844, 0, 302.869, 303.426, 305.902, 4.23863
0, 0.00000, 255.53, 255.991, 258.093, 0, 298.457, 298.995, 301.449, 4.18665
0, 0.00000, 255.773, 256.225, 258.341, 0, 294.071, 294.589, 297.021, 4.13463
0, 0.00000, 256.016, 256.457, 258.588, 0, 289.719, 290.218, 292.628, 4.08268
0, 0.00000, 256.257, 256.689, 258.834, 0, 285.399, 285.879, 288.268, 4.03079
0, 0.00000, 256.498, 256.92, 259.08, 0, 281.115, 281.577, 283.943, 3.979
0, 0.00000, 256.738, 257.15, 259.324, 0, 276.873, 277.316, 279.66, 3.92741
0, 0.00000, 256.978, 257.379, 259.567, 0, 272.667, 273.093, 275.414, 3.87596
0, 0.00000, 257.216, 257.607, 259.81, 0, 268.505, 268.912, 271.211, 3.82473
0, 0.00000, 257.454, 257.834, 260.051, 0, 264.391, 264.781, 267.057, 3.77382
0, 0.00000, 257.691, 258.06, 260.292, 0, 260.324, 260.696, 262.95, 3.72321
0, 0.00000, 257.928, 258.285, 260.532, 0, 256.312, 256.668, 258.899, 3.67301
0, 0.00000, 258.163, 258.51, 260.77, 0, 252.353, 252.692, 254.901, 3.62322
0, 0.00000, 258.398, 258.733, 261.008, 0, 248.455, 248.777, 250.964, 3.57394
0, 0.00000, 258.632, 258.955, 261.244, 0, 244.621, 244.927, 247.091, 3.52523
0, 0.00000, 258.865, 259.177, 261.48, 0, 240.851, 241.141, 243.283, 3.47709
0, 0.00000, 259.097, 259.397, 261.714, 0, 237.153, 237.428, 239.548, 3.42968
0, 0.00000, 259.329, 259.616, 261.948, 0, 233.527, 233.786, 235.885, 3.38297
0, 0.00000, 259.559, 259.835, 262.18, 0, 229.983, 230.228, 232.305, 3.33713
0, 0.00000, 259.789, 260.052, 262.411, 0, 226.522, 226.752, 228.808, 3.29217
0, 0.00000, 260.018, 260.268, 262.642, 0, 223.149, 223.364, 225.4, 3.24819
0, 0.00000, 260.246, 260.484, 262.871, 0, 219.869, 220.07, 222.086, 3.20527
0, 0.00000, 260.473, 260.698, 263.099, 0, 216.689, 216.876, 218.873, 3.16351
0, 0.00000, 260.699, 260.911, 263.326, 0, 213.612, 213.785, 215.763, 3.12298
0, 0.00000, 260.925, 261.123, 263.551, 0, 210.645, 210.805, 212.765, 3.08378
0, 0.00000, 261.149, 261.334, 263.776, 0, 207.792, 207.94, 209.882, 3.04598
0, 0.00000, 261.373, 261.544, 263.999, 0, 205.06, 205.195, 207.12, 3.00969
0, 0.00000, 261.595, 261.753, 264.221, 0, 202.454, 202.577, 204.486, 2.97502
0, 0.00000, 261.817, 261.961, 264.442, 0, 199.982, 200.092, 201.987, 2.94205
0, 0.00000, 262.037, 262.167, 264.662, 0, 197.646, 197.744, 199.625, 2.91087
0, 0.00000, 262.257, 262.373, 264.88, 0, 195.456, 195.543, 197.411, 2.88161
0, 0.00000, 262.476, 262.578, 265.098, 0, 193.414, 193.49, 195.346, 2.85431
0, 0.00000, 262.694, 262.781, 265.314, 0, 191.529, 191.593, 193.439, 2.8291
0, 0.00000, 262.91, 262.984, 265.528, 0, 189.805, 189.859, 191.695, 2.80609
0, 0.00000, 263.126, 263.185, 265.742, 0, 188.249, 188.292, 190.121, 2.78535
0, 0.00000, 263.341, 263.385, 265.954, 0, 186.863, 186.895, 188.718, 2.76693
0, 0.00000, 263.555, 263.584, 266.165, 0, 185.655, 185.676, 187.493, 2.75096
0, 0.00000, 263.767, 263.782, 266.375, 0, 184.627, 184.638, 186.453, 2.73749
0, 0.00000, 263.979, 263.978, 266.583, 0, 183.785, 183.785, 185.598, 2.72659
0, 0.00000, 264.189, 264.174, 266.79, 0, 183.132, 183.122, 184.935, 2.71831
0, 0.00000, 264.399, 264.368, 266.995, 0, 182.67, 182.65, 184.464, 2.71271
0, 0.00000, 264.607, 264.561, 267.199, 0, 182.402, 182.371, 184.189, 2.70981
0, 0.00000, 264.814, 264.753, 267.402, 0, 182.33, 182.288, 184.112, 2.70966
0, 0.00000, 265.02, 264.944, 267.603, 0, 182.453, 182.401, 184.232, 2.71225
0, 0.00000, 265.225, 265.134, 267.804, 0, 182.776, 182.714, 184.553, 2.71764
0, 0.00000, 265.429, 265.322, 268.003, 0, 183.295, 183.222, 185.072, 2.72578
0, 0.00000, 265.632, 265.51, 268.2, 0, 184.011, 183.927, 185.79, 2.73669
0, 0.00000, 265.834, 265.696, 268.396, 0, 184.923, 184.828, 186.706, 2.75034
0, 0.00000, 266.034, 265.881, 268.591, 0, 186.027, 185.921, 187.815, 2.76667
0, 0.00000, 266.233, 266.065, 268.784, 0, 187.322, 187.204, 189.116, 2.78566
0, 0.00000, 266.431, 266.248, 268.975, 0, 188.804, 188.674, 190.607, 2.80727
0, 0.00000, 266.628, 266.429, 269.165, 0, 190.469, 190.327, 192.282, 2.83139
0, 0.00000, 266.824, 266.609, 269.354, 0, 192.316, 192.161, 194.14, 2.85802
0, 0.00000, 267.018, 266.788, 269.541, 0, 194.338, 194.171, 196.175, 2.88707
0, 0.00000, 267.211, 266.966, 269.727, 0, 196.53, 196.349, 198.38, 2.91842
0, 0.00000, 267.403, 267.142, 269.911, 0, 198.887, 198.693, 200.753, 2.95202
0, 0.00000, 267.594, 267.317, 270.094, 0, 201.408, 201.2, 203.29, 2.98781
0, 0.00000, 267.783, 267.491, 270.275, 0, 204.083, 203.861, 205.983, 3.02566
0, 0.00000, 267.971, 267.664, 270.454, 0, 206.906, 206.67, 208.825, 3.06546
0, 0.00000, 268.158, 267.835, 270.633, 0, 209.878, 209.626, 211.816, 3.1072
0, 0.00000, 268.343, 268.005, 270.809, 0, 212.987, 212.72, 214.945, 3.15071
0, 0.00000, 268.527, 268.174, 270.984, 0, 216.23, 215.946, 218.209, 3.19591
0, 0.00000, 268.71, 268.342, 271.157, 0, 219.604, 219.303, 221.605, 3.24276
0, 0.00000, 268.891, 268.508, 271.329, 0, 223.1, 222.782, 225.124, 3.29111
0, 0.00000, 269.071, 268.673, 271.499, 0, 226.712, 226.376, 228.759, 3.34085
0, 0.00000, 269.25, 268.836, 271.668, 0, 230.442, 230.088, 232.512, 3.39201
0, 0.00000, 269.427, 268.999, 271.835, 0, 234.275, 233.903, 236.37, 3.44435
0, 0.00000, 219.612, 220.478, 221.465, 0, 890.249, 893.77, 897.769, 10.1946
0, 0.00000, 219.898, 220.768, 221.758, 0, 886.511, 890.021, 894.01, 10.1577
0, 0.00000, 220.185, 221.058, 222.05, 0, 882.765, 886.27, 890.247, 10.1324
0, 0.00000, 220.475, 221.35, 222.346, 0, 878.984, 882.474, 886.442, 10.0978
0, 0.00000, 220.763, 221.639, 222.638, 0, 875.233, 878.707, 882.668, 10.0651
0, 0.00000, 221.053, 221.93, 222.933, 0, 871.441, 874.9, 878.852, 10.0321
0, 0.00000, 221.342, 222.221, 223.227, 0, 867.644, 871.088, 875.032, 9.99896
0, 0.00000, 221.632, 222.511, 223.521, 0, 863.843, 867.272, 871.208, 9.96581
0, 0.00000, 221.92, 222.801, 223.814, 0, 860.039, 863.453, 867.38, 9.93262
0, 0.00000, 222.208, 223.09, 224.107, 0, 856.231, 859.63, 863.55, 9.89939
0, 0.00000, 222.499, 223.381, 224.402, 0, 852.388, 855.771, 859.682, 9.86584
0, 0.00000, 222.788, 223.672, 224.697, 0, 848.542, 851.91, 855.814, 9.83224
0, 0.00000, 223.079, 223.964, 224.993, 0, 844.663, 848.015, 851.91, 9.79835
0, 0.00000, 223.368, 224.253, 225.286, 0, 840.817, 844.153, 848.04, 9.76468
0, 0.00000, 223.657, 224.544, 225.581, 0, 836.938, 840.258, 844.137, 9.73074
0, 0.00000, 223.949, 224.837, 225.877, 0, 833.027, 836.332, 840.203, 9.69651
0, 0.00000, 224.239, 225.128, 226.173, 0, 829.119, 832.407, 836.27, 9.66224
0, 0.00000, 224.529, 225.418, 226.467, 0, 825.212, 828.485, 832.339, 9.62797
0, 0.00000, 224.819, 225.71, 226.763, 0, 821.278, 824.534, 828.38, 9.59344
0, 0.00000, 225.109, 226.001, 227.058, 0, 817.347, 820.586, 824.425, 9.55889
0, 0.00000, 225.4, 226.293, 227.354, 0, 813.389, 816.612, 820.442, 9.52409
0, 0.00000, 225.69, 226.584, 227.649, 0, 809.437, 812.643, 816.465, 9.48928
0, 0.00000, 225.981, 226.875, 227.945, 0, 805.459, 808.649, 812.463, 9.45424
0, 0.00000, 226.27, 227.166, 228.24, 0, 801.489, 804.662, 808.467, 9.41919
0, 0.00000, 226.561, 227.457, 228.536, 0, 797.495, 800.651, 804.448, 9.38392
0, 0.00000, 226.852, 227.749, 228.832, 0, 793.479, 796.618, 800.407, 9.34842
0, 0.00000, 227.142, 228.04, 229.128, 0, 789.473, 792.595, 796.375, 9.31293
0, 0.00000, 227.433, 228.331, 229.423, 0, 785.446, 788.551, 792.323, 9.27724
0, 0.00000, 227.724, 228.623, 229.72, 0, 781.401, 784.488, 788.252, 9.24133
0, 0.00000, 228.015, 228.915, 230.017, 0, 777.338, 780.407, 784.163, 9.20522
0, 0.00000, 228.305, 229.206, 230.312, 0, 773.286, 776.338, 780.086, 9.16914
0, 0.00000, 228.595, 229.497, 230.608, 0, 769.219, 772.253, 775.993, 9.13288
0, 0.00000, 228.888, 229.79, 230.906, 0, 765.109, 768.126, 771.857, 9.09621
0, 0.00000, 229.179, 230.081, 231.202, 0, 761.014, 764.012, 767.735, 9.05956
0, 0.00000, 229.469, 230.373, 231.498, 0, 756.906, 759.886, 763.6, 9.02276
0, 0.00000, 229.758, 230.662, 231.793, 0, 752.813, 755.775, 759.481, 8.98602
0, 0.00000, 230.049, 230.953, 232.089, 0, 748.682, 751.626, 755.323, 8.94891
0, 0.00000, 230.34, 231.244, 232.385, 0, 744.542, 747.468, 751.157, 8.91163
0, 0.00000, 230.63, 231.535, 232.682, 0, 740.394, 743.301, 746.981, 8.87421
0, 0.00000, 230.922, 231.828, 232.979, 0, 736.213, 739.101, 742.772, 8.83643
0, 0.00000, 231.212, 232.118, 233.275, 0, 732.051, 734.92, 738.583, 8.79872
0, 0.00000, 231.503, 232.409, 233.571, 0, 727.858, 730.709, 734.363, 8.76069
0, 0.00000, 231.793, 232.7, 233.868, 0, 723.662, 726.493, 730.139, 8.72253
0, 0.00000, 232.083, 232.99, 234.163, 0, 719.462, 722.274, 725.911, 8.68426
0, 0.00000, 232.373, 233.28, 234.458, 0, 715.26, 718.053, 721.682, 8.64589
0, 0.00000, 232.663, 233.57, 234.754, 0, 711.033, 713.807, 717.427, 8.60722
0, 0.00000, 232.954, 233.861, 235.051, 0, 706.783, 709.537, 713.148, 8.56825
0, 0.00000, 233.244, 234.151, 235.347, 0, 702.534, 705.268, 708.87, 8.52918
0, 0.00000, 233.533, 234.441, 235.642, 0, 698.287, 701.002, 704.595, 8.49004
0, 0.00000, 233.824, 234.732, 235.939, 0, 693.998, 696.693, 700.277, 8.45045
0, 0.00000, 234.113, 235.02, 236.234, 0, 689.737, 692.411, 695.986, 8.41096
0, 0.00000, 234.403, 235.311, 236.53, 0, 685.436, 688.09, 691.656, 8.37129
0, 0.00000, 234.692, 235.599, 236.825, 0, 681.141, 683.776, 687.333, 8.33169
0, 0.00000, 234.981, 235.889, 237.12, 0, 676.833, 679.448, 682.996, 8.29184
0, 0.00000, 235.27, 236.178, 237.415, 0, 672.513, 675.107, 678.646, 8.25177
0, 0.00000, 235.559, 236.466, 237.71, 0, 668.181, 670.755, 674.285, 8.21149
0, 0.00000, 235.848, 236.755, 238.005, 0, 663.84, 666.394, 669.914, 8.17099
0, 0.00000, 236.137, 237.043, 238.3, 0, 659.491, 662.024, 665.535, 8.13031
0, 0.00000, 236.426, 237.333, 238.596, 0, 655.114, 657.626, 661.128, 8.08925
0, 0.00000, 236.714, 237.62, 238.89, 0, 650.753, 653.244, 656.736, 8.04823
0, 0.00000, 237.003, 237.908, 239.185, 0, 646.367, 648.837, 652.32, 8.00704
0, 0.00000, 237.291, 238.195, 239.479, 0, 641.98, 644.428, 647.902, 7.96578
0, 0.00000, 237.579, 238.483, 239.774, 0, 637.572, 639.998, 643.463, 7.92419
